target,kind,data_col,frequency_band,frequency_mhz,n_blocked,n_visible,mean_blocked,mean_visible,diff_visible_minus_blocked,z_score,p_value,perm_rep
Mercury,planet,rv2_coarse,1,0.45,764,4330,2617284885.4842114,1810346477.6419747,-806938407.8422368,-0.41440085659511655,0.6785805617039131,43
Mercury,planet,rv2_coarse,2,0.7,727,3986,10866043.829436038,356082816.78350323,345216772.9540672,1.2842463965467892,0.19905575589505897,43
Mercury,planet,rv2_coarse,3,0.9,748,3979,2037800.2951203207,12003848.648435537,9966048.353315216,1.1304322932433382,0.2582941130882821,43
Mercury,planet,rv2_coarse,4,1.31,719,3952,1771203.1542941586,2155034.11255377,383830.9582596116,1.6491512915749358,0.09911664385168395,43
Mercury,planet,rv2_coarse,5,2.2,749,4108,4304645.278454606,2439325.2383611244,-1865320.040093482,-1.2500429336348784,0.21128386417626754,43
Mercury,planet,rv2_coarse,6,3.93,719,3929,1416712.2164464535,1639523.5099102824,222811.29346382897,1.2736162515806742,0.20279944981875597,43
Mercury,planet,rv2_coarse,7,4.7,741,3991,3527899.160087719,2043687.476756907,-1484211.683330812,-0.4323745338473836,0.6654692238328481,43
Mercury,planet,rv2_coarse,8,6.55,692,3844,1549900.8625361272,185755876.9942148,184205976.13167867,1.0296748960802087,0.3031626438579176,43
Mercury,planet,rv2_coarse,9,9.18,771,4339,382482573.0577274,324669587.4081532,-57812985.64957422,-0.15507426894954654,0.8767627671732754,43
Venus,planet,rv2_coarse,1,0.45,1028,4066,2512478276.995197,1784451114.596317,-728027162.3988798,-0.4849034292824312,0.6277448497187232,43
Venus,planet,rv2_coarse,2,0.7,961,3752,320482178.68366283,298310860.3006514,-22171318.38301146,-0.05370511898565539,0.9571701043292171,43
Venus,planet,rv2_coarse,3,0.9,985,3742,2058379.5020939086,12629632.43808458,10571252.93599067,1.1274962407414937,0.25953272903049207,43
Venus,planet,rv2_coarse,4,1.31,1012,3659,1783292.432188735,2182426.3294274393,399133.89723870414,1.568765634204053,0.11670255874366786,43
Venus,planet,rv2_coarse,5,2.2,1003,3854,2384764.8403539383,2816037.430688895,431272.59033495653,1.2322507390300808,0.21785543501624915,43
Venus,planet,rv2_coarse,6,3.93,986,3662,1438707.1189781947,1649846.73259148,211139.61361328536,1.1794778895593356,0.23820793590363198,43
Venus,planet,rv2_coarse,7,4.7,980,3752,393283.7193743025,2767886.980910181,2374603.2615358788,1.4963547184580515,0.13456124291104965,43
Venus,planet,rv2_coarse,8,6.55,972,3564,12615622.784344457,197209802.81039673,184594180.02605227,0.9554456904386692,0.33935235751063897,43
Venus,planet,rv2_coarse,9,9.18,1039,4071,258298743.8005143,352557850.3519406,94259106.55142626,0.31861333659468905,0.7500197389913583,43
Mars,planet,rv2_coarse,1,0.45,941,4153,2030399272.7600293,1908933345.7819648,-121465926.97806454,-0.11439635289554177,0.9089236049855283,43
Mars,planet,rv2_coarse,2,0.7,859,3854,62897272.479627475,356309539.3105978,293412266.8309703,1.0434570932780132,0.2967366429162781,43
Mars,planet,rv2_coarse,3,0.9,863,3864,5147466.564382967,11605932.905748576,6458466.341365609,0.6803020856507676,0.4963132042054219,43
Mars,planet,rv2_coarse,4,1.31,819,3852,2088276.0162545787,2097583.5471021547,9307.530847575981,0.03722614198981524,0.9703046947610545,43
Mars,planet,rv2_coarse,5,2.2,888,3969,2175624.803983671,2850333.224190602,674708.420206931,2.232590236782453,0.02557597852618021,43
Mars,planet,rv2_coarse,6,3.93,830,3818,1492647.118373494,1629493.6736020169,136846.55522852298,0.6577826296205523,0.5106778176888542,43
Mars,planet,rv2_coarse,7,4.7,839,3893,6717807.634758641,1318851.629026282,-5398956.005732359,-0.844385724381389,0.3984538969800675,43
Mars,planet,rv2_coarse,8,6.55,774,3762,2117084.7027616277,189654305.95499712,187537221.2522355,1.0259334153704551,0.30492297058771456,43
Mars,planet,rv2_coarse,9,9.18,889,4221,143303180.0630185,373427831.4417107,230124651.3786922,1.1034391053699217,0.26983652238199873,43
Jupiter,planet,rv2_coarse,1,0.45,468,4626,1488271337.021768,1976198641.3691094,487927304.3473413,0.3973352326133392,0.6911202693774452,43
Jupiter,planet,rv2_coarse,2,0.7,481,4232,2227940618.7255716,84027949.89509545,-2143912668.8304763,-1.0019680867453529,0.31635900635197123,43
Jupiter,planet,rv2_coarse,3,0.9,486,4241,1843173.8215020576,11410470.623821033,9567296.802318975,1.1567450358047764,0.24737654395182096,43
Jupiter,planet,rv2_coarse,4,1.31,470,4201,1875751.9746010639,2120587.110851583,244835.1362505192,1.104917059787634,0.2691955295279067,43
Jupiter,planet,rv2_coarse,5,2.2,539,4318,1133559.2091836734,2925877.484715146,1792318.2755314726,6.634340045756284,3.2595703913784746e-11,43
Jupiter,planet,rv2_coarse,6,3.93,496,4152,1134965.2023689516,1661214.165146315,526248.9627773634,3.28978909298305,0.0010026250323127428,43
Jupiter,planet,rv2_coarse,7,4.7,506,4226,10981856.32201087,1233722.361198371,-9748133.960812498,-0.9233905437667269,0.3558037178607478,43
Jupiter,planet,rv2_coarse,8,6.55,453,4083,2797491.7040562914,174834890.7226792,172037399.0186229,1.0214241161752022,0.3070535443865503,43
Jupiter,planet,rv2_coarse,9,9.18,545,4565,4879745.482941514,372612473.6699411,367732728.1869996,2.513488956659826,0.011954352057944817,43
Saturn,planet,rv2_coarse,1,0.45,955,4139,2574700097.4897904,1782934841.1686246,-791765256.3211658,-0.4941636279027047,0.6211906246489112,43
Saturn,planet,rv2_coarse,2,0.7,858,3855,359048126.43123543,290319696.2607118,-68728430.17052364,-0.15740251434684233,0.8749276319957566,43
Saturn,planet,rv2_coarse,3,0.9,888,3839,2062428.8754926801,12361591.964427585,10299163.088934904,1.1269702418356005,0.25975506294984774,43
Saturn,planet,rv2_coarse,4,1.31,913,3758,1820060.7236445784,2162978.82918108,342918.10553650185,1.3780138152700994,0.16819902276104237,43
Saturn,planet,rv2_coarse,5,2.2,915,3942,3720274.912636612,2496417.008545789,-1223857.9040908231,-1.1629540674215186,0.2448481389870758,43
Saturn,planet,rv2_coarse,6,3.93,890,3758,1238844.0941011235,1691786.2454264236,452942.1513253001,2.9939814025544775,0.0027536272830033237,43
Saturn,planet,rv2_coarse,7,4.7,903,3829,404837.7918597081,2717409.62948877,2312571.8376290617,1.4871447076573452,0.13697659579415422,43
Saturn,planet,rv2_coarse,8,6.55,881,3655,13745352.692395005,192341577.79497585,178596225.10258085,0.9476272091486773,0.3433192693828824,43
Saturn,planet,rv2_coarse,9,9.18,930,4180,319303899.65804774,336526980.12188995,17223080.463842213,0.05358109206864072,0.9572689212121535,43
Uranus,planet,rv2_coarse,1,0.45,122,4972,3415863937.803791,1894945796.5180259,-1520918141.2857652,-0.4491907018428513,0.6532940943970698,43
Uranus,planet,rv2_coarse,2,0.7,95,4618,13563777.6,308782408.551547,295218630.95154697,1.2723189265740238,0.20325982657324393,43
Uranus,planet,rv2_coarse,3,0.9,98,4629,3379384.389030612,10576022.623190753,7196638.234160141,0.9435577096121104,0.3453957117992412,43
Uranus,planet,rv2_coarse,4,1.31,98,4573,3224584.7704081633,2071764.8312376996,-1152819.9391704637,-1.2978930284898296,0.19432409601179002,43
Uranus,planet,rv2_coarse,5,2.2,72,4785,7330096.365451389,2657713.7835815046,-4672382.581869884,-3.3394310824453974,0.000839501784727803,43
Uranus,planet,rv2_coarse,6,3.93,98,4550,630836.2404336735,1626040.0005494505,995203.760115777,8.283115568865304,2.220446049250313e-16,43
Uranus,planet,rv2_coarse,7,4.7,75,4657,547512.9183333333,2303943.8540877854,1756430.935754452,1.372860925780731,0.16979558589422927,43
Uranus,planet,rv2_coarse,8,6.55,89,4447,964827.7001404495,160789802.7653079,159824975.06516746,1.033515491141236,0.3013627248226789,43
Uranus,planet,rv2_coarse,9,9.18,106,5004,2346150545.1645045,290756084.29337466,-2055394460.87113,-0.8825557095463519,0.37747636750091074,43
Neptune,planet,rv2_coarse,1,0.45,1221,3873,2669025751.8560605,1698818863.3316388,-970206888.5244217,-0.7796779512950519,0.4355804600862734,43
Neptune,planet,rv2_coarse,2,0.7,1204,3509,256808165.1702658,318623166.34313023,61815001.17286444,0.16138332802473843,0.8717914968633034,43
Neptune,planet,rv2_coarse,3,0.9,1230,3497,2227279.9133638213,13310847.61207821,11083567.698714389,1.1048832382838478,0.2692101863116818,43
Neptune,planet,rv2_coarse,4,1.31,1205,3466,2593373.697717842,1923016.3228505482,-670357.374867294,-0.9057095756017154,0.3650895928446245,43
Neptune,planet,rv2_coarse,5,2.2,1262,3595,2379644.0636885897,2848905.864916551,469261.8012279612,1.3226696915767941,0.18594524691069925,43
Neptune,planet,rv2_coarse,6,3.93,1248,3400,1657881.1715745192,1585667.1329227942,-72214.03865172504,-0.3508263220248637,0.7257186486601253,43
Neptune,planet,rv2_coarse,7,4.7,1180,3552,405857.839565678,2897414.90615831,2491557.066592632,1.4864078624548545,0.13717127140644236,43
Neptune,planet,rv2_coarse,8,6.55,1205,3331,16935967.61928488,208559075.8274988,191623108.20821393,0.9271671930623766,0.353839733481244,43
Neptune,planet,rv2_coarse,9,9.18,1289,3821,234446943.25029698,366771340.9426463,132324397.69234934,0.4761965994411956,0.6339343219207971,43
Earth,earth,rv2_coarse,1,0.45,819,4275,1191468091.8821733,2073121294.373845,881653202.4916718,0.9975150933119107,0.3185145513161878,43
Earth,earth,rv2_coarse,2,0.7,759,3954,15879150.34914361,357914376.94690037,342035226.59775674,1.2619996079632265,0.20694892744536797,43
Earth,earth,rv2_coarse,3,0.9,734,3993,3145978.092557902,11765199.216863887,8619221.124305986,0.9734031389014677,0.3303529794779869,43
Earth,earth,rv2_coarse,4,1.31,722,3949,1904085.1204120498,2131030.7479899973,226945.62757794745,0.8711922113576769,0.3836492119083639,43
Earth,earth,rv2_coarse,5,2.2,777,4080,3008137.173101673,2673432.551286765,-334704.621814908,-0.4006569308244025,0.6886727243668203,43
Earth,earth,rv2_coarse,6,3.93,742,3906,1511830.06949124,1622766.523937532,110936.45444629202,0.6371326931192247,0.5240384147965775,43
Earth,earth,rv2_coarse,7,4.7,763,3969,3424884.7155963304,2055264.036120387,-1369620.6794759433,-0.40848396302802026,0.6829184019415637,43
Earth,earth,rv2_coarse,8,6.55,733,3803,1428548.127728513,187765184.53458104,186336636.4068525,1.0304770407772021,0.3027861245191876,43
Earth,earth,rv2_coarse,9,9.18,813,4297,717846921.1434165,260652980.3821007,-457193940.7613158,-0.9695574190446928,0.33226714630532594,43
Fornax-A,fixed,rv2_coarse,1,0.45,1243,3851,1468942964.9418745,2080630951.7727702,611687986.8308957,0.7182133748733217,0.4726257323932477,44
Fornax-A,fixed,rv2_coarse,2,0.7,1136,3577,14685373.142644318,394342504.2418228,379657131.09917843,1.2674331862458441,0.2050004398040577,44
Fornax-A,fixed,rv2_coarse,3,0.9,1123,3604,33319665.522929654,3293452.8331367923,-30026212.68979286,-0.9641237237194554,0.33498389997328637,44
Fornax-A,fixed,rv2_coarse,4,1.31,1123,3548,1678307.919913179,2228142.63999084,549834.7200776611,2.1120947247701194,0.034678325381743313,44
Fornax-A,fixed,rv2_coarse,5,2.2,1163,3694,2478869.9763005157,2805089.769981727,326219.7936812113,0.9115287440911108,0.3620168475562682,44
Fornax-A,fixed,rv2_coarse,6,3.93,1124,3524,1720648.3345751779,1568188.2026106697,-152460.1319645082,-0.81975899350552,0.4123535119743009,44
Fornax-A,fixed,rv2_coarse,7,4.7,1174,3558,362318.7070379046,2907579.4927766486,2545260.785738744,1.5210506424506804,0.12824712921685721,44
Fornax-A,fixed,rv2_coarse,8,6.55,1126,3410,612132280.1844298,7582749.288847141,-604549530.8955827,-0.9903345665033138,0.32201061645364293,44
Fornax-A,fixed,rv2_coarse,9,9.18,1227,3883,58701253.73637747,420192883.14626557,361491629.4098881,2.005494355653754,0.04491022355778718,44
Cygnus-A,fixed,rv2_coarse,1,0.45,24,5070,27589487.096354168,1940383383.2365632,1912793896.140209,4.140858899240628,3.4600776537052624e-05,44
Cygnus-A,fixed,rv2_coarse,2,0.7,14,4699,6513700.785714285,303714520.057894,297200819.2721797,1.3032804990964253,0.19247901623105523,44
Cygnus-A,fixed,rv2_coarse,3,0.9,17,4710,1674114.4080882352,10458413.683213906,8784299.275125671,1.1791113676593175,0.23835383262930887,44
Cygnus-A,fixed,rv2_coarse,4,1.31,23,4648,1472738.6739130435,2099035.475742255,626296.8018292114,2.893736709364774,0.0038068722875823635,44
Cygnus-A,fixed,rv2_coarse,5,2.2,18,4839,1917812.6319444445,2729986.9322948954,812174.3003504509,1.5167250254616063,0.1293361232088166,44
Cygnus-A,fixed,rv2_coarse,6,3.93,19,4629,568781.8717105263,1609310.2394685678,1040528.3677580415,9.395709377349199,0.0,44
Cygnus-A,fixed,rv2_coarse,7,4.7,24,4708,316224.6067708333,2286096.135683797,1969871.5289129636,1.5572468197182077,0.11941189622393122,44
Cygnus-A,fixed,rv2_coarse,8,6.55,24,4512,861278.2190755209,158487910.43558928,157626632.21651375,1.0341966154336244,0.301044256095222,44
Cygnus-A,fixed,rv2_coarse,9,9.18,34,5076,2043754.7573529412,335611882.5708697,333568127.81351674,2.535282756626176,0.011235659411079402,44
Sag-A,fixed,rv2_coarse,1,0.45,796,4298,472034253.91260993,2201644168.1212773,1729609914.2086673,2.9627803057888817,0.0030487408161099516,44
Sag-A,fixed,rv2_coarse,2,0.7,703,4010,1530304480.7325747,87641314.6154723,-1442663166.1171024,-0.9843484832474949,0.3249441986948667,44
Sag-A,fixed,rv2_coarse,3,0.9,732,3995,2730569.831967213,11836999.067803504,9106429.23583629,1.0365635256688033,0.29993931931012763,44
Sag-A,fixed,rv2_coarse,4,1.31,705,3966,2073705.4656914894,2099906.0835697176,26200.617878228193,0.11328147989093729,0.9098073996246696,44
Sag-A,fixed,rv2_coarse,5,2.2,721,4136,2327361.5888522887,2796639.18935868,469277.6005063914,1.5275892071512605,0.12661456312705832,44
Sag-A,fixed,rv2_coarse,6,3.93,693,3955,1209831.7195165944,1674308.615028445,464476.8955118505,2.651383357214736,0.008016279655872038,44
Sag-A,fixed,rv2_coarse,7,4.7,675,4057,2281531.93462963,2275202.3518577316,-6329.582771898247,-0.0027156514925598457,0.997833226264806,44
Sag-A,fixed,rv2_coarse,8,6.55,668,3868,1702356.4083610123,184586594.7471178,182884238.33875677,1.0286676196218987,0.3036358907876564,44
Sag-A,fixed,rv2_coarse,9,9.18,771,4339,33348081.502710562,386707543.8471755,353359462.3444649,2.2583176376698972,0.023925863445176443,44
Mercury,planet,rv2_coarse,1,0.45,758,4336,483609600.2978232,2184462597.7107787,1700852997.4129555,2.968707744509279,0.002990548767243695,44
Mercury,planet,rv2_coarse,2,0.7,744,3969,10528122.57795699,357624791.7271464,347096669.1491894,1.2857365611847549,0.1985350168488147,44
Mercury,planet,rv2_coarse,3,0.9,728,3999,3294457.914491758,11725237.067048011,8430779.152556254,0.9533891850908781,0.34039291895519375,44
Mercury,planet,rv2_coarse,4,1.31,713,3958,2015705.823457223,2110407.182573269,94701.35911604622,0.3616960597136154,0.7175791718798474,44
Mercury,planet,rv2_coarse,5,2.2,740,4117,2219098.6157939187,2818264.371402113,599165.7556081945,1.9906642785197157,0.0465178083868687,44
Mercury,planet,rv2_coarse,6,3.93,698,3950,1487344.2782055873,1625857.6323734177,138513.35416783043,0.7734305790703703,0.43926759853736663,44
Mercury,planet,rv2_coarse,7,4.7,722,4010,381113.3061624881,2617298.301823566,2236184.995661078,1.5060185826027748,0.13206240339978126,44
Mercury,planet,rv2_coarse,8,6.55,724,3812,2309392.5696650553,187157954.4444384,184848561.87477335,1.0246643699806093,0.3055215803934548,44
Mercury,planet,rv2_coarse,9,9.18,803,4307,368534368.42869025,326840563.2094836,-41693805.21920663,-0.11564191617260225,0.9079363414396715,44
Venus,planet,rv2_coarse,1,0.45,1020,4074,4428983345.320833,1306048818.9672158,-3122934526.3536177,-1.8282141131129481,0.06751742372777247,44
Venus,planet,rv2_coarse,2,0.7,995,3718,311229178.5316583,300584370.3399795,-10644808.191678762,-0.026171639815494935,0.9791204362801862,44
Venus,planet,rv2_coarse,3,0.9,940,3787,1868204.7267287234,12551221.534129918,10683016.807401195,1.1531751430852373,0.24883850389946582,44
Venus,planet,rv2_coarse,4,1.31,979,3692,2658920.1483018384,1946670.3834134615,-712249.7648883769,-0.7853029816939688,0.4322759480329814,44
Venus,planet,rv2_coarse,5,2.2,1043,3814,3919191.539129914,2400946.6747345305,-1518244.8643953833,-1.400311329896124,0.1614201095109915,44
Venus,planet,rv2_coarse,6,3.93,975,3673,1440455.9549358974,1648750.176422543,208294.22148664552,1.2137625382243753,0.22483841545700112,44
Venus,planet,rv2_coarse,7,4.7,1007,3725,2691457.2774198772,2163820.8104697987,-527636.4669500785,-0.19234343088710407,0.8474732005377037,44
Venus,planet,rv2_coarse,8,6.55,956,3580,11083835.075117677,196793848.10916877,185710013.0340511,0.9659980758097669,0.33404514387988415,44
Venus,planet,rv2_coarse,9,9.18,1051,4059,493767741.4999257,291866348.1830654,-201901393.31686026,-0.5437926077510842,0.5865841963165785,44
Mars,planet,rv2_coarse,1,0.45,961,4133,452156262.64620185,2275316654.318095,1823160391.6718934,3.0556873749499696,0.002245452493672362,44
Mars,planet,rv2_coarse,2,0.7,830,3883,1301984921.373494,89260426.68633632,-1212724494.6871576,-0.9762213881243436,0.3289547664600607,44
Mars,planet,rv2_coarse,3,0.9,868,3859,5086841.081077189,11627937.376133714,6541096.295056525,0.6885682172798719,0.4910950275776038,44
Mars,planet,rv2_coarse,4,1.31,823,3848,2042725.0142010935,2107335.5493925414,64610.53519144794,0.265846921716196,0.7903571047364268,44
Mars,planet,rv2_coarse,5,2.2,879,3978,2120809.2652161545,2860919.067024887,740109.8018087326,2.455000352337968,0.014088445028799246,44
Mars,planet,rv2_coarse,6,3.93,796,3852,1509864.7654679648,1624727.8298935618,114863.06442559697,0.531997191617502,0.5947279405898811,44
Mars,planet,rv2_coarse,7,4.7,816,3916,8417693.914368873,996346.2112453566,-7421347.703123517,-1.1018575607099443,0.270523601381782,44
Mars,planet,rv2_coarse,8,6.55,801,3735,1768744.663233458,191084700.96047837,189315956.2972449,1.02823427139566,0.3038396409597155,44
Mars,planet,rv2_coarse,9,9.18,928,4182,534085276.0915359,288858026.6328405,-245227249.4586954,-0.5592444237521692,0.5759949188918414,44
Jupiter,planet,rv2_coarse,1,0.45,497,4597,201324553.2618209,2118413660.5892022,1917089107.3273811,3.7440232304719636,0.00018109689853895716,44
Jupiter,planet,rv2_coarse,2,0.7,469,4244,2290028428.4371004,83228649.53488311,-2206799778.9022174,-1.0056862981839145,0.31456649631628175,44
Jupiter,planet,rv2_coarse,3,0.9,465,4262,1780315.3536290321,11370188.11671457,9589872.763085539,1.165239038618877,0.24392224751185942,44
Jupiter,planet,rv2_coarse,4,1.31,477,4194,1824942.7054507337,2126774.4898068667,301831.7843561331,1.393449081768356,0.16348403234973552,44
Jupiter,planet,rv2_coarse,5,2.2,546,4311,1134962.6102335164,2928610.02263106,1793647.4123975434,6.615797655561884,3.695532768688281e-11,44
Jupiter,planet,rv2_coarse,6,3.93,475,4173,1334852.4540789474,1635813.3329439252,300960.87886497774,1.6344259489419886,0.1021694433154352,44
Jupiter,planet,rv2_coarse,7,4.7,463,4269,3119372.45099892,2184647.587854138,-934724.8631447819,-0.31117975528957204,0.755663972491873,44
Jupiter,planet,rv2_coarse,8,6.55,482,4054,2316838.1855549794,176122695.2533792,173805857.0678242,1.02460295121138,0.30555057144034414,44
Jupiter,planet,rv2_coarse,9,9.18,570,4540,5090190.519407894,374611012.113529,369520821.59412116,2.5118228254693435,0.012010937345481532,44
Saturn,planet,rv2_coarse,1,0.45,935,4159,4234396987.608222,1413619792.5669632,-2820777195.041259,-1.5505977340804329,0.1209981155129709,44
Saturn,planet,rv2_coarse,2,0.7,878,3835,351894559.12756264,291599034.8498159,-60295524.27774674,-0.13979533929033702,0.8888216958429456,44
