event_key,event_time,event_type,planet,channel_id,frequency_mhz,delta_db,sign_bit
1974-09-10 11:26:54.959|1974-09-10 11:26:56.884|DISAPPEARANCE,1974-09-10 11:26:56.884,DISAPPEARANCE,Cygnus-A,4,1.31,-10.776121391552051,-1
1974-09-10 11:26:54.959|1974-09-10 11:26:56.884|DISAPPEARANCE,1974-09-10 11:26:56.884,DISAPPEARANCE,Cygnus-A,5,2.2,0.17865748447995372,1
1974-09-10 11:26:54.959|1974-09-10 11:26:56.884|DISAPPEARANCE,1974-09-10 11:26:56.884,DISAPPEARANCE,Cygnus-A,6,3.93,-1.3289855817819478,-1
1974-09-10 11:26:54.959|1974-09-10 11:26:56.884|DISAPPEARANCE,1974-09-10 11:26:56.884,DISAPPEARANCE,Cygnus-A,7,4.7,0.2661447121612798,1
1974-09-10 11:26:54.959|1974-09-10 11:26:56.884|DISAPPEARANCE,1974-09-10 11:26:56.884,DISAPPEARANCE,Cygnus-A,8,6.55,-1.437938507516513,-1
1974-09-10 11:26:54.959|1974-09-10 11:26:56.884|DISAPPEARANCE,1974-09-10 11:26:56.884,DISAPPEARANCE,Cygnus-A,9,9.18,-0.93336106888756,-1
1974-09-10 11:31:56.380|1974-09-10 11:31:58.305|REAPPEARANCE,1974-09-10 11:31:58.305,REAPPEARANCE,Cygnus-A,1,0.45,0.8000550947548866,1
1974-09-10 11:31:56.380|1974-09-10 11:31:58.305|REAPPEARANCE,1974-09-10 11:31:58.305,REAPPEARANCE,Cygnus-A,2,0.7,4.724450293884641,1
1974-09-10 11:31:56.380|1974-09-10 11:31:58.305|REAPPEARANCE,1974-09-10 11:31:58.305,REAPPEARANCE,Cygnus-A,3,0.9,0.8583377442852846,1
1974-09-10 11:31:56.380|1974-09-10 11:31:58.305|REAPPEARANCE,1974-09-10 11:31:58.305,REAPPEARANCE,Cygnus-A,4,1.31,-5.4429306338648455,-1
1974-09-10 11:31:56.380|1974-09-10 11:31:58.305|REAPPEARANCE,1974-09-10 11:31:58.305,REAPPEARANCE,Cygnus-A,5,2.2,-7.005699110679219,-1
1974-09-10 11:31:56.380|1974-09-10 11:31:58.305|REAPPEARANCE,1974-09-10 11:31:58.305,REAPPEARANCE,Cygnus-A,6,3.93,-9.62098585493192,-1
