event_key,event_time,event_type,planet,channel_start,channel_end,run_length,channels,min_delta_db,max_delta_db,mean_delta_db
1975-03-17 00:03:17.427|1975-03-17 00:03:17.636|DISAPPEARANCE,1975-03-17 00:03:17.636,DISAPPEARANCE,Cygnus-A,1,3,3,"1,2,3",1.138842244039099,1.4469177309348353,1.31358738938278
1975-03-17 00:07:38.528|1975-03-17 00:07:38.736|DISAPPEARANCE,1975-03-17 00:07:38.736,DISAPPEARANCE,Cygnus-A,1,3,3,"1,2,3",1.1632297983814202,1.7844063443491298,1.457328640952845
1975-03-19 00:00:03.366|1975-03-19 00:00:05.291|REAPPEARANCE,1975-03-19 00:00:05.291,REAPPEARANCE,Cygnus-A,2,4,3,"2,3,4",2.427127101834472,7.10227606806145,4.526678511191389
1975-03-20 23:59:49.545|1975-03-20 23:59:51.470|DISAPPEARANCE,1975-03-20 23:59:51.470,DISAPPEARANCE,Cygnus-A,1,5,5,"1,2,3,4,5",1.14972060739754,29.074339183710322,8.101850698109649
1975-03-22 00:00:04.722|1975-03-22 00:00:06.647|REAPPEARANCE,1975-03-22 00:00:06.647,REAPPEARANCE,Cygnus-A,7,9,3,"7,8,9",0.717676432154612,5.431191946300854,2.402762679076279
1975-03-26 00:07:23.635|1975-03-26 00:07:25.365|DISAPPEARANCE,1975-03-26 00:07:25.365,DISAPPEARANCE,Cygnus-A,1,3,3,"1,2,3",0.6130910335169238,1.0957801984569806,0.7750666005961327
1975-03-26 00:12:59.453|1975-03-26 00:12:59.607|REAPPEARANCE,1975-03-26 00:12:59.607,REAPPEARANCE,Cygnus-A,1,3,3,"1,2,3",0.7213604929933142,0.8909927820819505,0.8006468922975908
1975-03-26 00:13:03.457|1975-03-26 00:13:05.187|REAPPEARANCE,1975-03-26 00:13:05.187,REAPPEARANCE,Cygnus-A,1,3,3,"1,2,3",0.7213604929933142,0.8909927820819505,0.8006468922975908
1975-03-26 00:15:02.324|1975-03-26 00:15:02.479|REAPPEARANCE,1975-03-26 00:15:02.479,REAPPEARANCE,Cygnus-A,1,3,3,"1,2,3",0.5807563683952953,0.8040961270705866,0.7099476011028324
1975-03-26 00:15:06.329|1975-03-26 00:15:08.058|REAPPEARANCE,1975-03-26 00:15:08.058,REAPPEARANCE,Cygnus-A,1,3,3,"1,2,3",0.5807563683952953,0.7457484415865061,0.6663702861313846
1975-03-26 00:17:24.560|1975-03-26 00:17:26.288|REAPPEARANCE,1975-03-26 00:17:26.288,REAPPEARANCE,Cygnus-A,1,3,3,"1,2,3",0.505673431082095,0.8500464355446811,0.6925826022872686
1975-03-28 23:59:57.670|1975-03-28 23:59:59.595|REAPPEARANCE,1975-03-28 23:59:59.595,REAPPEARANCE,Cygnus-A,2,5,4,"2,3,4,5",0.8614935969148003,8.05594032893944,3.4798327915622305
1975-03-29 23:59:53.657|1975-03-29 23:59:57.466|DISAPPEARANCE,1975-03-29 23:59:57.466,DISAPPEARANCE,Cygnus-A,2,5,4,"2,3,4,5",1.256981736844798,4.900028472830841,2.8029886308609346
1975-04-02 00:00:00.698|1975-04-02 00:00:02.623|REAPPEARANCE,1975-04-02 00:00:02.623,REAPPEARANCE,Cygnus-A,1,4,4,"1,2,3,4",0.7084378622900247,23.512925763513323,6.6388172704281025
1975-04-02 23:59:48.967|1975-04-02 23:59:50.892|DISAPPEARANCE,1975-04-02 23:59:50.892,DISAPPEARANCE,Cygnus-A,1,4,4,"1,2,3,4",0.5972841644336222,3.4509665160558205,1.461443408296848
1975-04-07 22:30:40.860|1975-04-07 22:30:44.669|DISAPPEARANCE,1975-04-07 22:30:44.669,DISAPPEARANCE,Cygnus-A,7,9,3,"7,8,9",0.9175685194798321,1.7434302442916116,1.4491639760013297
1975-04-15 23:59:58.956|1975-04-16 00:00:11.608|REAPPEARANCE,1975-04-16 00:00:11.608,REAPPEARANCE,Cygnus-A,4,7,4,"4,5,6,7",0.6389607016881736,1.1814691033367462,0.8404618181189599
1975-04-16 23:59:52.447|1975-04-16 23:59:56.253|DISAPPEARANCE,1975-04-16 23:59:56.253,DISAPPEARANCE,Cygnus-A,7,9,3,"7,8,9",0.6375116909253113,1.0696620403564239,0.9013956916708188
1975-04-18 23:59:56.061|1975-04-18 23:59:59.870|DISAPPEARANCE,1975-04-18 23:59:59.870,DISAPPEARANCE,Cygnus-A,7,9,3,"7,8,9",0.6463035705125129,2.710646349453537,1.4091634766482903
1975-04-22 00:00:05.051|1975-04-22 00:00:06.976|REAPPEARANCE,1975-04-22 00:00:06.976,REAPPEARANCE,Cygnus-A,4,9,6,"4,5,6,7,8,9",0.540101547208141,8.24216607094125,2.1730435768652003
