Receiver,Date,Channel_Freq,Time_Offset_Min,Actual_Time,Log_Cal_Temp
RAE-B BURST RECEIVER 1,75/5/3,0.044,43.0927,1975-05-03 01:43:05,8.105
RAE-B BURST RECEIVER 1,75/5/3,0.044,43.2276,1975-05-03 01:43:13,8.2216
RAE-B BURST RECEIVER 1,75/5/3,0.044,43.3475,1975-05-03 01:43:20,8.2216
RAE-B BURST RECEIVER 1,75/5/3,0.044,43.4824,1975-05-03 01:43:28,8.3382
RAE-B BURST RECEIVER 1,75/5/3,0.044,43.6023,1975-05-03 01:43:36,8.7813
RAE-B BURST RECEIVER 1,75/5/3,0.044,43.7372,1975-05-03 01:43:44,9.3411
RAE-B BURST RECEIVER 1,75/5/3,0.044,43.8721,1975-05-03 01:43:52,9.6676
RAE-B BURST RECEIVER 1,75/5/3,0.044,44.2468,1975-05-03 01:44:14,9.4344
RAE-B BURST RECEIVER 1,75/5/3,0.044,44.6215,1975-05-03 01:44:37,10.1341
RAE-B BURST RECEIVER 1,75/5/3,0.044,44.7564,1975-05-03 01:44:45,9.5977
RAE-B BURST RECEIVER 1,75/5/3,0.044,44.8763,1975-05-03 01:44:52,9.0612
RAE-B BURST RECEIVER 1,75/5/3,0.044,45.0112,1975-05-03 01:45:00,8.5948
RAE-B BURST RECEIVER 1,75/5/3,0.044,45.1461,1975-05-03 01:45:08,7.8017
RAE-B BURST RECEIVER 1,75/5/3,0.044,45.2661,1975-05-03 01:45:15,7.7784
RAE-B BURST RECEIVER 1,75/5/3,0.044,45.5209,1975-05-03 01:45:31,8.3149
RAE-B BURST RECEIVER 1,75/5/3,0.044,45.6558,1975-05-03 01:45:39,8.1283
RAE-B BURST RECEIVER 1,75/5/3,0.044,45.7757,1975-05-03 01:45:46,7.4286
RAE-B BURST RECEIVER 1,75/5/3,0.044,45.8956,1975-05-03 01:45:53,7.4985
RAE-B BURST RECEIVER 1,75/5/3,0.044,46.0754,1975-05-03 01:46:04,7.4752
RAE-B BURST RECEIVER 1,75/5/3,0.044,46.1504,1975-05-03 01:46:09,8.7813
RAE-B BURST RECEIVER 1,75/5/3,0.044,46.2853,1975-05-03 01:46:17,7.4752
RAE-B BURST RECEIVER 1,75/5/3,0.044,46.4052,1975-05-03 01:46:24,7.5452
RAE-B BURST RECEIVER 1,75/5/3,0.044,46.5401,1975-05-03 01:46:32,7.4286
RAE-B BURST RECEIVER 1,75/5/3,0.044,46.66,1975-05-03 01:46:39,7.242
RAE-B BURST RECEIVER 1,75/5/3,0.044,46.7799,1975-05-03 01:46:46,7.1953
RAE-B BURST RECEIVER 1,75/5/3,0.044,46.9148,1975-05-03 01:46:54,7.4052
RAE-B BURST RECEIVER 1,75/5/3,0.044,47.0497,1975-05-03 01:47:02,7.8251
RAE-B BURST RECEIVER 1,75/5/3,0.044,47.1846,1975-05-03 01:47:11,7.1953
RAE-B BURST RECEIVER 1,75/5/3,0.044,47.3045,1975-05-03 01:47:18,6.8921
RAE-B BURST RECEIVER 1,75/5/3,0.044,47.4244,1975-05-03 01:47:25,7.8251
RAE-B BURST RECEIVER 1,75/5/3,0.044,47.5593,1975-05-03 01:47:33,7.5918
RAE-B BURST RECEIVER 1,75/5/3,0.044,47.6792,1975-05-03 01:47:40,7.8251
RAE-B BURST RECEIVER 1,75/5/3,0.044,47.8141,1975-05-03 01:47:48,7.5918
RAE-B BURST RECEIVER 1,75/5/3,0.044,47.9041,1975-05-03 01:47:54,7.3819
RAE-B BURST RECEIVER 1,75/5/3,0.044,48.1889,1975-05-03 01:48:11,7.5219
RAE-B BURST RECEIVER 1,75/5/3,0.044,48.4437,1975-05-03 01:48:26,7.7085
RAE-B BURST RECEIVER 1,75/5/3,0.044,48.5786,1975-05-03 01:48:34,7.242
RAE-B BURST RECEIVER 1,75/5/3,0.044,48.8184,1975-05-03 01:48:49,7.7085
RAE-B BURST RECEIVER 1,75/5/3,0.044,48.9533,1975-05-03 01:48:57,8.2216
RAE-B BURST RECEIVER 1,75/5/3,0.044,49.0732,1975-05-03 01:49:04,7.312
RAE-B BURST RECEIVER 1,75/5/3,0.044,49.1931,1975-05-03 01:49:11,7.4052
RAE-B BURST RECEIVER 1,75/5/3,0.044,49.328,1975-05-03 01:49:19,7.312
RAE-B BURST RECEIVER 1,75/5/3,0.044,49.4479,1975-05-03 01:49:26,7.312
RAE-B BURST RECEIVER 1,75/5/3,0.044,49.5828,1975-05-03 01:49:34,9.1312
RAE-B BURST RECEIVER 1,75/5/3,0.044,49.7177,1975-05-03 01:49:43,7.6152
RAE-B BURST RECEIVER 1,75/5/3,0.044,49.8376,1975-05-03 01:49:50,7.4286
RAE-B BURST RECEIVER 1,75/5/3,0.044,50.0924,1975-05-03 01:50:05,7.7551
RAE-B BURST RECEIVER 1,75/5/3,0.044,50.2273,1975-05-03 01:50:13,8.1983
RAE-B BURST RECEIVER 1,75/5/3,0.044,50.3622,1975-05-03 01:50:21,8.758
RAE-B BURST RECEIVER 1,75/5/3,0.044,50.4821,1975-05-03 01:50:28,8.4082
RAE-B BURST RECEIVER 1,75/5/3,0.044,50.617,1975-05-03 01:50:37,8.688
RAE-B BURST RECEIVER 1,75/5/3,0.044,50.7369,1975-05-03 01:50:44,8.2915
RAE-B BURST RECEIVER 1,75/5/3,0.044,50.8569,1975-05-03 01:50:51,8.2915
RAE-B BURST RECEIVER 1,75/5/3,0.044,51.0067,1975-05-03 01:51:00,8.5248
RAE-B BURST RECEIVER 1,75/5/3,0.044,51.1267,1975-05-03 01:51:07,8.3615
RAE-B BURST RECEIVER 1,75/5/3,0.044,51.2616,1975-05-03 01:51:15,8.3848
RAE-B BURST RECEIVER 1,75/5/3,0.044,51.3815,1975-05-03 01:51:22,8.1516
RAE-B BURST RECEIVER 1,75/5/3,0.044,51.5164,1975-05-03 01:51:30,7.7551
RAE-B BURST RECEIVER 1,75/5/3,0.044,51.7562,1975-05-03 01:51:45,8.3149
RAE-B BURST RECEIVER 1,75/5/3,0.044,51.8611,1975-05-03 01:51:51,7.242
RAE-B BURST RECEIVER 1,75/5/3,0.044,52.041,1975-05-03 01:52:02,7.8017
RAE-B BURST RECEIVER 1,75/5/3,0.044,52.1309,1975-05-03 01:52:07,7.242
RAE-B BURST RECEIVER 1,75/5/3,0.044,52.2658,1975-05-03 01:52:15,7.4286
RAE-B BURST RECEIVER 1,75/5/3,0.044,52.3857,1975-05-03 01:52:23,6.7289
RAE-B BURST RECEIVER 1,75/5/3,0.044,52.5206,1975-05-03 01:52:31,7.4286
RAE-B BURST RECEIVER 1,75/5/3,0.044,52.6405,1975-05-03 01:52:38,6.7522
RAE-B BURST RECEIVER 1,75/5/3,0.044,52.7604,1975-05-03 01:52:45,6.6122
RAE-B BURST RECEIVER 1,75/5/3,0.044,52.9103,1975-05-03 01:52:54,6.8455
RAE-B BURST RECEIVER 1,75/5/3,0.044,53.0302,1975-05-03 01:53:01,6.8921
RAE-B BURST RECEIVER 1,75/5/3,0.044,53.1651,1975-05-03 01:53:09,6.8455
RAE-B BURST RECEIVER 1,75/5/3,0.044,54.5591,1975-05-03 01:54:33,7.1254
RAE-B BURST RECEIVER 1,75/5/3,0.044,54.694,1975-05-03 01:54:41,6.8688
RAE-B BURST RECEIVER 1,75/5/3,0.044,54.8139,1975-05-03 01:54:48,6.8688
RAE-B BURST RECEIVER 1,75/5/3,0.044,54.9338,1975-05-03 01:54:56,7.4286
RAE-B BURST RECEIVER 1,75/5/3,0.044,55.0687,1975-05-03 01:55:04,6.7289
RAE-B BURST RECEIVER 1,75/5/3,0.044,55.1886,1975-05-03 01:55:11,6.5889
RAE-B BURST RECEIVER 1,75/5/3,0.044,55.3085,1975-05-03 01:55:18,6.8921
RAE-B BURST RECEIVER 1,75/5/3,0.044,55.4434,1975-05-03 01:55:26,6.7522
RAE-B BURST RECEIVER 1,75/5/3,0.044,55.6682,1975-05-03 01:55:40,7.1953
RAE-B BURST RECEIVER 1,75/5/3,0.044,55.8031,1975-05-03 01:55:48,7.4052
RAE-B BURST RECEIVER 1,75/5/3,0.044,56.0729,1975-05-03 01:56:04,7.8484
RAE-B BURST RECEIVER 1,75/5/3,0.044,56.2078,1975-05-03 01:56:12,7.6851
RAE-B BURST RECEIVER 1,75/5/3,0.044,56.3128,1975-05-03 01:56:18,7.3819
RAE-B BURST RECEIVER 1,75/5/3,0.044,56.4327,1975-05-03 01:56:25,7.4052
RAE-B BURST RECEIVER 1,75/5/3,0.044,56.5826,1975-05-03 01:56:34,7.1254
RAE-B BURST RECEIVER 1,75/5/3,0.044,56.7025,1975-05-03 01:56:42,7.3819
RAE-B BURST RECEIVER 1,75/5/3,0.044,56.9723,1975-05-03 01:56:58,6.8921
RAE-B BURST RECEIVER 1,75/5/3,0.044,57.0922,1975-05-03 01:57:05,7.3819
RAE-B BURST RECEIVER 1,75/5/3,0.044,57.2121,1975-05-03 01:57:12,7.3819
RAE-B BURST RECEIVER 1,75/5/3,0.044,57.332,1975-05-03 01:57:19,7.7318
RAE-B BURST RECEIVER 1,75/5/3,0.044,57.5269,1975-05-03 01:57:31,7.8717
RAE-B BURST RECEIVER 1,75/5/3,0.044,57.6468,1975-05-03 01:57:38,7.8717
RAE-B BURST RECEIVER 1,75/5/3,0.044,57.7217,1975-05-03 01:57:43,7.6152
RAE-B BURST RECEIVER 1,75/5/3,0.044,57.8416,1975-05-03 01:57:50,7.4519
RAE-B BURST RECEIVER 1,75/5/3,0.044,57.9915,1975-05-03 01:57:59,7.3819
RAE-B BURST RECEIVER 1,75/5/3,0.044,58.1114,1975-05-03 01:58:06,7.6152
RAE-B BURST RECEIVER 1,75/5/3,0.044,58.2313,1975-05-03 01:58:13,7.7318
RAE-B BURST RECEIVER 1,75/5/3,0.044,58.3512,1975-05-03 01:58:21,7.3819
RAE-B BURST RECEIVER 1,75/5/3,0.044,58.4711,1975-05-03 01:58:28,7.4052
RAE-B BURST RECEIVER 1,75/5/3,0.044,58.606,1975-05-03 01:58:36,7.4985
RAE-B BURST RECEIVER 1,75/5/3,0.044,58.726,1975-05-03 01:58:43,7.6851
RAE-B BURST RECEIVER 1,75/5/3,0.044,58.8609,1975-05-03 01:58:51,7.6851
RAE-B BURST RECEIVER 1,75/5/3,0.044,58.9958,1975-05-03 01:58:59,7.4052
RAE-B BURST RECEIVER 1,75/5/3,0.044,59.1007,1975-05-03 01:59:06,7.1953
RAE-B BURST RECEIVER 1,75/5/3,0.044,59.2356,1975-05-03 01:59:14,7.6851
RAE-B BURST RECEIVER 1,75/5/3,0.044,59.3555,1975-05-03 01:59:21,7.6851
RAE-B BURST RECEIVER 1,75/5/3,0.044,59.4904,1975-05-03 01:59:29,8.1516
RAE-B BURST RECEIVER 1,75/5/3,0.044,59.6253,1975-05-03 01:59:37,8.4781
RAE-B BURST RECEIVER 1,75/5/3,0.044,59.7452,1975-05-03 01:59:44,7.7784
RAE-B BURST RECEIVER 1,75/5/3,0.044,59.8201,1975-05-03 01:59:49,7.9883
RAE-B BURST RECEIVER 1,75/5/3,0.055,3.987,1975-05-03 01:03:59,7.4519
RAE-B BURST RECEIVER 1,75/5/3,0.055,10.627,1975-05-03 01:10:37,8.2915
RAE-B BURST RECEIVER 1,75/5/3,0.055,12.1709,1975-05-03 01:12:10,8.3149
RAE-B BURST RECEIVER 1,75/5/3,0.055,13.6398,1975-05-03 01:13:38,7.6851
RAE-B BURST RECEIVER 1,75/5/3,0.055,13.7747,1975-05-03 01:13:46,7.6385
RAE-B BURST RECEIVER 1,75/5/3,0.055,14.2993,1975-05-03 01:14:17,7.4286
RAE-B BURST RECEIVER 1,75/5/3,0.055,14.4342,1975-05-03 01:14:26,9.9708
RAE-B BURST RECEIVER 1,75/5/3,0.055,14.5691,1975-05-03 01:14:34,7.4752
RAE-B BURST RECEIVER 1,75/5/3,0.055,14.5841,1975-05-03 01:14:35,9.9475
RAE-B BURST RECEIVER 1,75/5/3,0.055,14.719,1975-05-03 01:14:43,9.9475
RAE-B BURST RECEIVER 1,75/5/3,0.055,14.8988,1975-05-03 01:14:53,9.9708
RAE-B BURST RECEIVER 1,75/5/3,0.055,15.0187,1975-05-03 01:15:01,9.9475
RAE-B BURST RECEIVER 1,75/5/3,0.055,15.7082,1975-05-03 01:15:42,7.895
RAE-B BURST RECEIVER 1,75/5/3,0.055,27.0397,1975-05-03 01:27:02,9.7843
RAE-B BURST RECEIVER 1,75/5/3,0.055,27.1147,1975-05-03 01:27:06,10.3673
RAE-B BURST RECEIVER 1,75/5/3,0.055,27.3095,1975-05-03 01:27:18,9.7609
RAE-B BURST RECEIVER 1,75/5/3,0.055,41.384,1975-05-03 01:41:23,8.0117
RAE-B BURST RECEIVER 1,75/5/3,0.055,49.358,1975-05-03 01:49:21,11.7434
RAE-B BURST RECEIVER 1,75/5/3,0.055,49.5079,1975-05-03 01:49:30,11.6735
RAE-B BURST RECEIVER 1,75/5/3,0.055,50.2123,1975-05-03 01:50:12,11.3469
RAE-B BURST RECEIVER 1,75/5/3,0.055,50.2723,1975-05-03 01:50:16,11.4169
RAE-B BURST RECEIVER 1,75/5/3,0.055,50.2873,1975-05-03 01:50:17,11.7668
RAE-B BURST RECEIVER 1,75/5/3,0.055,50.3622,1975-05-03 01:50:21,11.4636
RAE-B BURST RECEIVER 1,75/5/3,0.055,50.4222,1975-05-03 01:50:25,11.6735
RAE-B BURST RECEIVER 1,75/5/3,0.055,51.8311,1975-05-03 01:51:49,6.7289
RAE-B BURST RECEIVER 1,75/5/3,0.055,52.9403,1975-05-03 01:52:56,10.9271
RAE-B BURST RECEIVER 1,75/5/3,0.055,53.0602,1975-05-03 01:53:03,10.9038
RAE-B BURST RECEIVER 1,75/5/3,0.055,58.3662,1975-05-03 01:58:21,8.035
RAE-B BURST RECEIVER 1,75/5/3,0.055,59.1606,1975-05-03 01:59:09,7.9184
RAE-B BURST RECEIVER 1,75/5/3,0.055,59.4604,1975-05-03 01:59:27,8.035
RAE-B BURST RECEIVER 1,75/5/3,0.055,59.5803,1975-05-03 01:59:34,8.035
RAE-B BURST RECEIVER 1,75/5/3,0.055,59.7452,1975-05-03 01:59:44,8.0117
RAE-B BURST RECEIVER 1,75/5/3,0.055,59.7602,1975-05-03 01:59:45,8.9913
RAE-B BURST RECEIVER 1,75/5/3,0.067,0.2999,1975-05-03 01:00:17,8.4941
RAE-B BURST RECEIVER 1,75/5/3,0.067,0.4199,1975-05-03 01:00:25,8.4235
RAE-B BURST RECEIVER 1,75/5/3,0.067,0.5249,1975-05-03 01:00:31,11.4588
RAE-B BURST RECEIVER 1,75/5/3,0.067,0.5549,1975-05-03 01:00:33,8.1412
RAE-B BURST RECEIVER 1,75/5/3,0.067,0.6748,1975-05-03 01:00:40,8.1882
RAE-B BURST RECEIVER 1,75/5/3,0.067,1.0647,1975-05-03 01:01:03,7.5529
RAE-B BURST RECEIVER 1,75/5/3,0.067,1.1847,1975-05-03 01:01:11,7.7176
RAE-B BURST RECEIVER 1,75/5/3,0.067,1.3197,1975-05-03 01:01:19,7.5765
RAE-B BURST RECEIVER 1,75/5/3,0.067,1.4546,1975-05-03 01:01:27,7.3412
RAE-B BURST RECEIVER 1,75/5/3,0.067,1.7096,1975-05-03 01:01:42,7.8118
RAE-B BURST RECEIVER 1,75/5/3,0.067,1.8445,1975-05-03 01:01:50,8.1647
RAE-B BURST RECEIVER 1,75/5/3,0.067,1.9795,1975-05-03 01:01:58,8.1176
RAE-B BURST RECEIVER 1,75/5/3,0.067,2.1745,1975-05-03 01:02:10,8.1412
RAE-B BURST RECEIVER 1,75/5/3,0.067,2.3244,1975-05-03 01:02:19,8.1412
RAE-B BURST RECEIVER 1,75/5/3,0.067,2.4594,1975-05-03 01:02:27,8.5882
RAE-B BURST RECEIVER 1,75/5/3,0.067,2.5944,1975-05-03 01:02:35,8.1882
RAE-B BURST RECEIVER 1,75/5/3,0.067,2.7143,1975-05-03 01:02:42,8.2824
RAE-B BURST RECEIVER 1,75/5/3,0.067,2.8643,1975-05-03 01:02:51,8.1412
RAE-B BURST RECEIVER 1,75/5/3,0.067,2.9843,1975-05-03 01:02:59,8.5882
RAE-B BURST RECEIVER 1,75/5/3,0.067,3.1042,1975-05-03 01:03:06,8.2118
RAE-B BURST RECEIVER 1,75/5/3,0.067,3.2542,1975-05-03 01:03:15,7.8588
RAE-B BURST RECEIVER 1,75/5/3,0.067,3.3742,1975-05-03 01:03:22,7.8588
RAE-B BURST RECEIVER 1,75/5/3,0.067,3.4941,1975-05-03 01:03:29,7.3412
RAE-B BURST RECEIVER 1,75/5/3,0.067,3.7191,1975-05-03 01:03:43,7.2
RAE-B BURST RECEIVER 1,75/5/3,0.067,3.839,1975-05-03 01:03:50,7.2471
RAE-B BURST RECEIVER 1,75/5/3,0.067,3.869,1975-05-03 01:03:52,11.3176
RAE-B BURST RECEIVER 1,75/5/3,0.067,3.974,1975-05-03 01:03:58,6.8
RAE-B BURST RECEIVER 1,75/5/3,0.067,3.989,1975-05-03 01:03:59,11.2235
RAE-B BURST RECEIVER 1,75/5/3,0.067,4.139,1975-05-03 01:04:08,6.7765
RAE-B BURST RECEIVER 1,75/5/3,0.067,4.2439,1975-05-03 01:04:14,6.4941
RAE-B BURST RECEIVER 1,75/5/3,0.067,4.3639,1975-05-03 01:04:21,6.6824
RAE-B BURST RECEIVER 1,75/5/3,0.067,4.5139,1975-05-03 01:04:30,6.4706
RAE-B BURST RECEIVER 1,75/5/3,0.067,4.6488,1975-05-03 01:04:38,6.6824
RAE-B BURST RECEIVER 1,75/5/3,0.067,4.7688,1975-05-03 01:04:46,6.6588
RAE-B BURST RECEIVER 1,75/5/3,0.067,4.8888,1975-05-03 01:04:53,6.4235
RAE-B BURST RECEIVER 1,75/5/3,0.067,5.0087,1975-05-03 01:05:00,6.3294
RAE-B BURST RECEIVER 1,75/5/3,0.067,5.1437,1975-05-03 01:05:08,6.3059
RAE-B BURST RECEIVER 1,75/5/3,0.067,5.2637,1975-05-03 01:05:15,6.4235
RAE-B BURST RECEIVER 1,75/5/3,0.067,5.3837,1975-05-03 01:05:23,7.4118
RAE-B BURST RECEIVER 1,75/5/3,0.067,5.5186,1975-05-03 01:05:31,6.7059
RAE-B BURST RECEIVER 1,75/5/3,0.067,5.6536,1975-05-03 01:05:39,6.4235
RAE-B BURST RECEIVER 1,75/5/3,0.067,5.7736,1975-05-03 01:05:46,6.2118
RAE-B BURST RECEIVER 1,75/5/3,0.067,5.8935,1975-05-03 01:05:53,6.2824
RAE-B BURST RECEIVER 1,75/5/3,0.067,6.1785,1975-05-03 01:06:10,6.4471
RAE-B BURST RECEIVER 1,75/5/3,0.067,6.2984,1975-05-03 01:06:17,6.5412
RAE-B BURST RECEIVER 1,75/5/3,0.067,6.4334,1975-05-03 01:06:26,6.4235
RAE-B BURST RECEIVER 1,75/5/3,0.067,6.5534,1975-05-03 01:06:33,6.2824
RAE-B BURST RECEIVER 1,75/5/3,0.067,6.6583,1975-05-03 01:06:39,6.7529
RAE-B BURST RECEIVER 1,75/5/3,0.067,6.7783,1975-05-03 01:06:46,6.8
RAE-B BURST RECEIVER 1,75/5/3,0.067,6.9133,1975-05-03 01:06:54,6.6353
RAE-B BURST RECEIVER 1,75/5/3,0.067,7.0482,1975-05-03 01:07:02,6.2588
RAE-B BURST RECEIVER 1,75/5/3,0.067,7.1682,1975-05-03 01:07:10,6.6588
RAE-B BURST RECEIVER 1,75/5/3,0.067,7.4381,1975-05-03 01:07:26,7.1529
RAE-B BURST RECEIVER 1,75/5/3,0.067,7.5731,1975-05-03 01:07:34,7.5529
RAE-B BURST RECEIVER 1,75/5/3,0.067,7.813,1975-05-03 01:07:48,6.2824
RAE-B BURST RECEIVER 1,75/5/3,0.067,7.933,1975-05-03 01:07:55,6.2118
RAE-B BURST RECEIVER 1,75/5/3,0.067,8.128,1975-05-03 01:08:07,6.5412
RAE-B BURST RECEIVER 1,75/5/3,0.067,8.2029,1975-05-03 01:08:12,6.7765
RAE-B BURST RECEIVER 1,75/5/3,0.067,8.3229,1975-05-03 01:08:19,7.2471
RAE-B BURST RECEIVER 1,75/5/3,0.067,8.8478,1975-05-03 01:08:50,6.3059
RAE-B BURST RECEIVER 1,75/5/3,0.067,8.9678,1975-05-03 01:08:58,6.4235
RAE-B BURST RECEIVER 1,75/5/3,0.067,9.0877,1975-05-03 01:09:05,7.3647
RAE-B BURST RECEIVER 1,75/5/3,0.067,9.2227,1975-05-03 01:09:13,6.7294
RAE-B BURST RECEIVER 1,75/5/3,0.067,9.3427,1975-05-03 01:09:20,6.6353
RAE-B BURST RECEIVER 1,75/5/3,0.067,9.4776,1975-05-03 01:09:28,6.6824
RAE-B BURST RECEIVER 1,75/5/3,0.067,9.5976,1975-05-03 01:09:35,6.7765
RAE-B BURST RECEIVER 1,75/5/3,0.067,9.7176,1975-05-03 01:09:43,7.4353
RAE-B BURST RECEIVER 1,75/5/3,0.067,9.8525,1975-05-03 01:09:51,6.7765
RAE-B BURST RECEIVER 1,75/5/3,0.067,9.9725,1975-05-03 01:09:58,6.8706
RAE-B BURST RECEIVER 1,75/5/3,0.067,10.1525,1975-05-03 01:10:09,6.7059
RAE-B BURST RECEIVER 1,75/5/3,0.067,10.2724,1975-05-03 01:10:16,6.7059
RAE-B BURST RECEIVER 1,75/5/3,0.067,10.3774,1975-05-03 01:10:22,6.4471
RAE-B BURST RECEIVER 1,75/5/3,0.067,10.4974,1975-05-03 01:10:29,6.4471
RAE-B BURST RECEIVER 1,75/5/3,0.067,10.6323,1975-05-03 01:10:37,6.8235
RAE-B BURST RECEIVER 1,75/5/3,0.067,10.7523,1975-05-03 01:10:45,6.6118
RAE-B BURST RECEIVER 1,75/5/3,0.067,10.9023,1975-05-03 01:10:54,6.8471
RAE-B BURST RECEIVER 1,75/5/3,0.067,11.0222,1975-05-03 01:11:01,6.7294
RAE-B BURST RECEIVER 1,75/5/3,0.067,11.1422,1975-05-03 01:11:08,7.4824
RAE-B BURST RECEIVER 1,75/5/3,0.067,11.2622,1975-05-03 01:11:15,7.5529
RAE-B BURST RECEIVER 1,75/5/3,0.067,11.3822,1975-05-03 01:11:22,7.2
RAE-B BURST RECEIVER 1,75/5/3,0.067,11.5171,1975-05-03 01:11:31,6.3294
RAE-B BURST RECEIVER 1,75/5/3,0.067,11.6671,1975-05-03 01:11:40,6.6118
RAE-B BURST RECEIVER 1,75/5/3,0.067,11.7871,1975-05-03 01:11:47,6.7765
RAE-B BURST RECEIVER 1,75/5/3,0.067,11.907,1975-05-03 01:11:54,7.4353
RAE-B BURST RECEIVER 1,75/5/3,0.067,12.162,1975-05-03 01:12:09,7.6706
RAE-B BURST RECEIVER 1,75/5/3,0.067,12.2969,1975-05-03 01:12:17,7.8588
RAE-B BURST RECEIVER 1,75/5/3,0.067,12.4169,1975-05-03 01:12:25,7.5294
RAE-B BURST RECEIVER 1,75/5/3,0.067,12.5369,1975-05-03 01:12:32,7.1765
RAE-B BURST RECEIVER 1,75/5/3,0.067,12.9268,1975-05-03 01:12:55,7.3647
RAE-B BURST RECEIVER 1,75/5/3,0.067,13.0467,1975-05-03 01:13:02,7.4353
RAE-B BURST RECEIVER 1,75/5/3,0.067,13.1817,1975-05-03 01:13:10,6.3765
RAE-B BURST RECEIVER 1,75/5/3,0.067,13.3017,1975-05-03 01:13:18,6.4
RAE-B BURST RECEIVER 1,75/5/3,0.067,13.4366,1975-05-03 01:13:26,6.4
RAE-B BURST RECEIVER 1,75/5/3,0.067,13.5566,1975-05-03 01:13:33,6.6588
RAE-B BURST RECEIVER 1,75/5/3,0.067,13.6766,1975-05-03 01:13:40,6.7059
RAE-B BURST RECEIVER 1,75/5/3,0.067,13.8115,1975-05-03 01:13:48,6.5412
RAE-B BURST RECEIVER 1,75/5/3,0.067,15.2362,1975-05-03 01:15:14,6.1882
RAE-B BURST RECEIVER 1,75/5/3,0.067,15.3412,1975-05-03 01:15:20,6.4
RAE-B BURST RECEIVER 1,75/5/3,0.067,15.4911,1975-05-03 01:15:29,6.1882
RAE-B BURST RECEIVER 1,75/5/3,0.067,15.6111,1975-05-03 01:15:36,6.1882
RAE-B BURST RECEIVER 1,75/5/3,0.067,15.7461,1975-05-03 01:15:44,6.1882
RAE-B BURST RECEIVER 1,75/5/3,0.067,15.866,1975-05-03 01:15:51,6.2118
RAE-B BURST RECEIVER 1,75/5/3,0.067,16.136,1975-05-03 01:16:08,6.4706
RAE-B BURST RECEIVER 1,75/5/3,0.067,16.3759,1975-05-03 01:16:22,6.6588
RAE-B BURST RECEIVER 1,75/5/3,0.067,16.4959,1975-05-03 01:16:29,6.4706
RAE-B BURST RECEIVER 1,75/5/3,0.067,16.6158,1975-05-03 01:16:36,6.4706
RAE-B BURST RECEIVER 1,75/5/3,0.067,16.7658,1975-05-03 01:16:45,7.6706
RAE-B BURST RECEIVER 1,75/5/3,0.067,17.0057,1975-05-03 01:17:00,6.7529
RAE-B BURST RECEIVER 1,75/5/3,0.067,17.2607,1975-05-03 01:17:15,6.5176
RAE-B BURST RECEIVER 1,75/5/3,0.067,17.3957,1975-05-03 01:17:23,6.7294
RAE-B BURST RECEIVER 1,75/5/3,0.067,17.5306,1975-05-03 01:17:31,6.4471
RAE-B BURST RECEIVER 1,75/5/3,0.067,17.6506,1975-05-03 01:17:39,6.8
RAE-B BURST RECEIVER 1,75/5/3,0.067,17.7706,1975-05-03 01:17:46,6.6588
RAE-B BURST RECEIVER 1,75/5/3,0.067,17.9055,1975-05-03 01:17:54,6.8471
RAE-B BURST RECEIVER 1,75/5/3,0.067,18.1605,1975-05-03 01:18:09,6.5176
RAE-B BURST RECEIVER 1,75/5/3,0.067,18.4454,1975-05-03 01:18:26,6.7529
RAE-B BURST RECEIVER 1,75/5/3,0.067,18.5654,1975-05-03 01:18:33,6.7529
RAE-B BURST RECEIVER 1,75/5/3,0.067,18.9103,1975-05-03 01:18:54,7.4118
RAE-B BURST RECEIVER 1,75/5/3,0.067,19.0452,1975-05-03 01:19:02,6.8471
RAE-B BURST RECEIVER 1,75/5/3,0.067,19.1952,1975-05-03 01:19:11,7.7176
RAE-B BURST RECEIVER 1,75/5/3,0.067,19.3002,1975-05-03 01:19:18,7.4118
RAE-B BURST RECEIVER 1,75/5/3,0.067,19.4201,1975-05-03 01:19:25,7.2471
RAE-B BURST RECEIVER 1,75/5/3,0.067,19.5551,1975-05-03 01:19:33,7.2
RAE-B BURST RECEIVER 1,75/5/3,0.067,19.6901,1975-05-03 01:19:41,7.4824
RAE-B BURST RECEIVER 1,75/5/3,0.067,19.81,1975-05-03 01:19:48,7.2706
RAE-B BURST RECEIVER 1,75/5/3,0.067,19.93,1975-05-03 01:19:55,7.5059
RAE-B BURST RECEIVER 1,75/5/3,0.067,20.095,1975-05-03 01:20:05,7.6471
RAE-B BURST RECEIVER 1,75/5/3,0.067,20.2,1975-05-03 01:20:11,7.3647
RAE-B BURST RECEIVER 1,75/5/3,0.067,20.3199,1975-05-03 01:20:19,7.6941
RAE-B BURST RECEIVER 1,75/5/3,0.067,20.4549,1975-05-03 01:20:27,7.2941
RAE-B BURST RECEIVER 1,75/5/3,0.067,20.5899,1975-05-03 01:20:35,7.7882
RAE-B BURST RECEIVER 1,75/5/3,0.067,20.7098,1975-05-03 01:20:42,7.6941
RAE-B BURST RECEIVER 1,75/5/3,0.067,20.8598,1975-05-03 01:20:51,6.8471
RAE-B BURST RECEIVER 1,75/5/3,0.067,20.9648,1975-05-03 01:20:57,7.4118
RAE-B BURST RECEIVER 1,75/5/3,0.067,21.2347,1975-05-03 01:21:14,7.6941
RAE-B BURST RECEIVER 1,75/5/3,0.067,21.3547,1975-05-03 01:21:21,7.2
RAE-B BURST RECEIVER 1,75/5/3,0.067,21.4896,1975-05-03 01:21:29,6.7765
