event_key,event_time,event_type,planet,channel_start,channel_end,run_length,channels,min_delta_db,max_delta_db,mean_delta_db
1974-09-15 12:09:12.829|1974-09-15 12:09:14.754|DISAPPEARANCE,1974-09-15 12:09:14.754,DISAPPEARANCE,Venus,1,5,5,"1,2,3,4,5",2.278398640308867,6.5267398662384855,3.9964902023726685
1974-09-15 15:51:23.231|1974-09-15 15:51:25.156|DISAPPEARANCE,1974-09-15 15:51:25.156,DISAPPEARANCE,Venus,2,5,4,"2,3,4,5",1.4855542792869334,2.6682857865838097,1.987143804013899
1974-09-15 15:51:23.231|1974-09-15 15:51:25.156|DISAPPEARANCE,1974-09-15 15:51:25.156,DISAPPEARANCE,Venus,7,9,3,"7,8,9",1.4380833103070771,3.2369067621823477,2.040228527642967
1974-09-17 23:59:56.376|1974-09-18 00:00:00.185|DISAPPEARANCE,1974-09-18 00:00:00.185,DISAPPEARANCE,Venus,1,5,5,"1,2,3,4,5",1.9734594613584264,5.411735268304261,2.8055755432116767
1974-10-02 00:03:52.590|1974-10-02 00:03:53.800|DISAPPEARANCE,1974-10-02 00:03:53.800,DISAPPEARANCE,Venus,3,5,3,"3,4,5",0.6155075778601183,0.9820277539486748,0.7900578256975805
1974-10-02 00:05:09.390|1974-10-02 00:05:10.599|DISAPPEARANCE,1974-10-02 00:05:10.599,DISAPPEARANCE,Venus,4,7,4,"4,5,6,7",0.6209190032800188,5.087451617504495,1.8966138146141223
1974-10-02 00:05:24.750|1974-10-02 00:05:25.959|DISAPPEARANCE,1974-10-02 00:05:25.959,DISAPPEARANCE,Venus,4,7,4,"4,5,6,7",0.8002204526335331,1.6654631969833578,1.2506225537079265
1974-10-02 00:06:41.550|1974-10-02 00:06:42.759|DISAPPEARANCE,1974-10-02 00:06:42.759,DISAPPEARANCE,Venus,6,8,3,"6,7,8",1.0312390073504392,2.435225498324127,1.521301798711035
1974-10-02 00:06:56.194|1974-10-02 00:06:58.119|DISAPPEARANCE,1974-10-02 00:06:58.119,DISAPPEARANCE,Venus,6,8,3,"6,7,8",1.0974408904585389,2.5770825372638315,1.6973698577734613
1974-10-02 00:07:11.553|1974-10-02 00:07:13.478|DISAPPEARANCE,1974-10-02 00:07:13.478,DISAPPEARANCE,Venus,6,8,3,"6,7,8",1.0974408904585389,1.750283977714586,1.3271310190915668
1974-10-02 00:07:26.913|1974-10-02 00:07:27.630|DISAPPEARANCE,1974-10-02 00:07:27.630,DISAPPEARANCE,Venus,6,8,3,"6,7,8",1.1367216810161265,2.194898103034616,1.554204182633086
1974-10-02 00:11:48.032|1974-10-02 00:11:48.750|DISAPPEARANCE,1974-10-02 00:11:48.750,DISAPPEARANCE,Venus,4,7,4,"4,5,6,7",0.6463641340807462,4.554425298366435,1.704887255159704
1974-10-02 00:12:03.392|1974-10-02 00:12:04.110|DISAPPEARANCE,1974-10-02 00:12:04.110,DISAPPEARANCE,Venus,3,7,5,"3,4,5,6,7",0.7611540477613205,2.2934557666444535,1.201250784225064
1974-10-05 00:00:05.830|1974-10-05 00:00:07.755|DISAPPEARANCE,1974-10-05 00:00:07.755,DISAPPEARANCE,Venus,2,8,7,"2,3,4,5,6,7,8",0.5027674709298221,2.314233740138331,1.2276288561079767
1974-10-05 23:59:59.283|1974-10-06 00:00:01.208|DISAPPEARANCE,1974-10-06 00:00:01.208,DISAPPEARANCE,Venus,6,9,4,"6,7,8,9",2.1821331735330194,8.560080356655691,4.538249424337576
1974-10-10 00:00:00.606|1974-10-10 00:00:02.531|DISAPPEARANCE,1974-10-10 00:00:02.531,DISAPPEARANCE,Venus,7,9,3,"7,8,9",0.7917423570918967,5.391720475998742,2.6838676215353883
1974-11-10 00:00:04.264|1974-11-10 00:00:06.189|REAPPEARANCE,1974-11-10 00:00:06.189,REAPPEARANCE,Venus,2,4,3,"2,3,4",0.8646412210367649,1.2778461495490487,1.0881289781807537
1974-11-10 23:59:47.945|1974-11-10 23:59:51.755|DISAPPEARANCE,1974-11-10 23:59:51.755,DISAPPEARANCE,Venus,2,5,4,"2,3,4,5",0.5689035840154274,1.048482786392888,0.7669336923783607
1974-11-12 00:00:00.293|1974-11-12 00:00:16.451|REAPPEARANCE,1974-11-12 00:00:16.451,REAPPEARANCE,Venus,1,5,5,"1,2,3,4,5",0.5681805817419223,2.5354168314679777,1.3082797533179034
1974-11-12 23:59:57.283|1974-11-13 00:00:01.092|DISAPPEARANCE,1974-11-13 00:00:01.092,DISAPPEARANCE,Venus,2,5,4,"2,3,4,5",0.9508218422396797,1.6619971649323515,1.3113949113049284
1974-11-18 12:39:43.425|1974-11-18 12:39:47.235|DISAPPEARANCE,1974-11-18 12:39:47.235,DISAPPEARANCE,Venus,1,3,3,"1,2,3",0.5425081478913959,1.8215196869406016,1.0277451176730235
1974-12-18 07:19:50.814|1974-12-18 07:19:54.624|REAPPEARANCE,1974-12-18 07:19:54.624,REAPPEARANCE,Venus,1,3,3,"1,2,3",1.1576278124309922,3.582604715924939,1.9729039506857873
1974-12-22 07:30:08.929|1974-12-22 07:30:12.739|REAPPEARANCE,1974-12-22 07:30:12.739,REAPPEARANCE,Venus,2,4,3,"2,3,4",0.5420475519447633,1.81823872859544,1.3821187437538391
1974-12-23 09:23:39.713|1974-12-23 09:23:41.638|REAPPEARANCE,1974-12-23 09:23:41.638,REAPPEARANCE,Venus,2,6,5,"2,3,4,5,6",0.5113202223267042,3.6925908567799026,1.3185617490908068
1974-12-24 22:22:46.578|1974-12-24 22:22:48.503|REAPPEARANCE,1974-12-24 22:22:48.503,REAPPEARANCE,Venus,7,9,3,"7,8,9",0.6357567327598637,1.021994633857279,0.7991533713199638
1974-12-27 16:56:47.956|1974-12-27 16:56:49.881|REAPPEARANCE,1974-12-27 16:56:49.881,REAPPEARANCE,Venus,7,9,3,"7,8,9",1.213292142891489,5.508796417207437,2.9768621822329764
1974-12-28 22:31:47.751|1974-12-28 22:31:49.676|REAPPEARANCE,1974-12-28 22:31:49.676,REAPPEARANCE,Venus,7,9,3,"7,8,9",0.8234967206033492,2.408073450499587,1.7080234060060029
1975-01-04 00:00:08.346|1975-01-04 00:00:10.271|REAPPEARANCE,1975-01-04 00:00:10.271,REAPPEARANCE,Venus,2,5,4,"2,3,4,5",1.443331776206346,1.7287670007416365,1.5735553909001574
1975-01-05 00:32:37.496|1975-01-05 00:32:41.306|REAPPEARANCE,1975-01-05 00:32:41.306,REAPPEARANCE,Venus,6,8,3,"6,7,8",2.8566306159838546,5.172097389069342,4.115156280517214
1975-01-10 23:59:46.918|1975-01-10 23:59:48.843|DISAPPEARANCE,1975-01-10 23:59:48.843,DISAPPEARANCE,Venus,2,5,4,"2,3,4,5",0.8660043219465775,1.3430876520454653,1.0426400297168201
1975-01-16 23:59:58.600|1975-01-17 00:00:00.525|REAPPEARANCE,1975-01-17 00:00:00.525,REAPPEARANCE,Venus,2,4,3,"2,3,4",2.1389185554433814,6.960035604591991,4.47890687551342
1975-01-31 23:59:08.032|1975-01-31 23:59:09.957|DISAPPEARANCE,1975-01-31 23:59:09.957,DISAPPEARANCE,Venus,1,3,3,"1,2,3",0.9467434690555167,1.4260848120723113,1.1902288022046756
1975-01-31 23:59:08.032|1975-01-31 23:59:09.957|DISAPPEARANCE,1975-01-31 23:59:09.957,DISAPPEARANCE,Venus,5,7,3,"5,6,7",0.5124966121350498,3.8295715115040956,1.7820899934979835
1975-02-01 00:12:09.370|1975-02-01 00:12:11.295|REAPPEARANCE,1975-02-01 00:12:11.295,REAPPEARANCE,Venus,7,9,3,"7,8,9",0.5430054587503117,1.1160871617712005,0.7345805462709586
1975-02-01 00:12:24.729|1975-02-01 00:12:26.654|REAPPEARANCE,1975-02-01 00:12:26.654,REAPPEARANCE,Venus,7,9,3,"7,8,9",0.5430054587503117,1.1235666341317965,0.8765031354276566
