event_type,pre_event_time,post_event_time,event_time,event_key,planet,sun_sep_deg,mercury_sep_deg,venus_sep_deg,earth_sep_deg,mars_sep_deg,jupiter_sep_deg,saturn_sep_deg,uranus_sep_deg,neptune_sep_deg
DISAPPEARANCE,1974-10-02 00:05:09.390,1974-10-02 00:05:10.599,1974-10-02 00:05:10.599,1974-10-02 00:05:09.390|1974-10-02 00:05:10.599|DISAPPEARANCE,mars,12.470980716678493,98.43180179186457,28.530142730171953,5.730785075939209,0.0,150.22786589648777,93.14416259356781,12.905385519144003,53.95954895627007
DISAPPEARANCE,1974-10-02 00:05:24.750,1974-10-02 00:05:25.959,1974-10-02 00:05:25.959,1974-10-02 00:05:24.750|1974-10-02 00:05:25.959|DISAPPEARANCE,mars,12.469688734302881,98.43225441738932,28.529933457186996,5.730212696410785,0.0,150.2277959285928,93.1442405854658,12.90530332758845,53.959465270731634
DISAPPEARANCE,1974-10-02 00:05:40.110,1974-10-02 00:05:41.319,1974-10-02 00:05:41.319,1974-10-02 00:05:40.110|1974-10-02 00:05:41.319|DISAPPEARANCE,mars,12.468396790458009,98.43270704757872,28.529724185095276,5.729641833772386,0.0,150.22772596058908,93.1443185777601,12.905221135858417,53.95938158502887
DISAPPEARANCE,1974-10-02 00:05:55.470,1974-10-02 00:05:56.679,1974-10-02 00:05:56.679,1974-10-02 00:05:55.470|1974-10-02 00:05:56.679|DISAPPEARANCE,mars,12.467108209069456,98.43315969382924,28.52951492348628,5.72906841406576,0.0,150.22765600731773,93.14439655822638,12.905138954709457,53.959297910457984
DISAPPEARANCE,1974-10-02 00:06:10.830,1974-10-02 00:06:12.039,1974-10-02 00:06:12.039,1974-10-02 00:06:10.830|1974-10-02 00:06:12.039|DISAPPEARANCE,mars,12.465806551258273,98.43361226785568,28.529305616499556,5.728512206537712,0.0,150.22758599624697,93.14447458369244,12.905056732441242,53.95921419259238
DISAPPEARANCE,1974-10-02 00:06:26.190,1974-10-02 00:06:27.399,1974-10-02 00:06:27.399,1974-10-02 00:06:26.190|1974-10-02 00:06:27.399|DISAPPEARANCE,mars,12.464493158081602,98.43406480975888,28.529096277281855,5.727972520038028,0.0,150.22751593219806,93.14455265343557,12.904974471561758,53.95913043425009
DISAPPEARANCE,1974-10-02 00:06:41.550,1974-10-02 00:06:42.759,1974-10-02 00:06:42.759,1974-10-02 00:06:41.550|1974-10-02 00:06:42.759|DISAPPEARANCE,mars,12.463178564808787,98.43451734487479,28.528886933988836,5.72743368595431,0.0,150.2274458636081,93.14463072652053,12.904892207599925,53.95904667247503
DISAPPEARANCE,1974-10-02 00:06:56.194,1974-10-02 00:06:58.119,1974-10-02 00:06:58.119,1974-10-02 00:06:56.194|1974-10-02 00:06:58.119|DISAPPEARANCE,mars,12.461869036412526,98.43496988778315,28.528677602064064,5.7268913122761225,0.0,150.22737581721117,93.14470878037585,12.904809959944076,53.95896292789709
DISAPPEARANCE,1974-10-02 00:07:11.553,1974-10-02 00:07:13.478,1974-10-02 00:07:13.478,1974-10-02 00:07:11.553|1974-10-02 00:07:13.478|DISAPPEARANCE,mars,12.46054209331243,98.43542234475122,28.52846823422535,5.726370385837658,0.0,150.22730569770877,93.1447868932928,12.904727661375643,53.95887912954245
DISAPPEARANCE,1974-10-02 00:07:27.630,1974-10-02 00:07:28.838,1974-10-02 00:07:28.838,1974-10-02 00:07:27.630|1974-10-02 00:07:28.838|DISAPPEARANCE,mars,12.459204956532405,98.43587478512652,28.52825881983776,5.725864724021236,0.0,150.22723552808017,93.14486504770582,12.90464532469355,53.95879529140839
DISAPPEARANCE,1974-10-02 00:07:42.990,1974-10-02 00:07:44.198,1974-10-02 00:07:44.198,1974-10-02 00:07:42.990|1974-10-02 00:07:44.198|DISAPPEARANCE,mars,12.457867816377261,98.43632724031004,28.528049408896113,5.725361092222507,0.0,150.22716535777806,93.14494320392528,12.904562987134915,53.95871145243562
DISAPPEARANCE,1974-10-02 00:07:58.350,1974-10-02 00:07:59.558,1974-10-02 00:07:59.558,1974-10-02 00:07:58.350|1974-10-02 00:07:59.558|DISAPPEARANCE,mars,12.456536483464593,98.43677971052828,28.527840012857848,5.72485242718225,0.0,150.2270952131341,93.14502133847222,12.904480668300389,53.95862763316129
DISAPPEARANCE,1974-10-02 00:08:13.710,1974-10-02 00:08:14.918,1974-10-02 00:08:14.918,1974-10-02 00:08:13.710|1974-10-02 00:08:14.918|DISAPPEARANCE,mars,12.455184288182787,98.43723209311548,28.527630551942348,5.724371086731329,0.0,150.22702497556588,93.14509954798316,12.904398282575855,53.95854374358762
DISAPPEARANCE,1974-10-02 00:08:29.070,1974-10-02 00:08:30.278,1974-10-02 00:08:30.278,1974-10-02 00:08:29.070|1974-10-02 00:08:30.278|DISAPPEARANCE,mars,12.453826628206379,98.43768445695001,28.52742107426397,5.723900632745901,0.0,150.22695471239643,93.14517777852984,12.904315878194424,53.95845983463918
DISAPPEARANCE,1974-10-02 00:08:59.790,1974-10-02 00:09:01.715,1974-10-02 00:09:01.715,1974-10-02 00:08:59.790|1974-10-02 00:09:01.715|DISAPPEARANCE,mars,12.141665356050813,98.43742625816293,28.526093080984296,6.030654694583779,0.0,150.2254792328203,93.14642095485935,12.9031908844399,53.9572741141258
DISAPPEARANCE,1974-10-02 00:09:15.150,1974-10-02 00:09:16.358,1974-10-02 00:09:16.358,1974-10-02 00:09:15.150|1974-10-02 00:09:16.358|DISAPPEARANCE,mars,12.449738248647654,98.43904147280922,28.526792589393214,5.7225132990460414,0.0,150.2267438558109,93.1454125225899,12.904068617454126,53.95820805732304
DISAPPEARANCE,1974-10-02 00:09:29.793,1974-10-02 00:09:31.718,1974-10-02 00:09:31.718,1974-10-02 00:09:29.793|1974-10-02 00:09:31.718|DISAPPEARANCE,mars,12.448357047315653,98.43949375056069,28.526583040483555,5.7220797514088915,0.0,150.2266734865951,93.14549083959191,12.90398613640692,53.95812406794714
DISAPPEARANCE,1974-10-02 00:09:45.870,1974-10-02 00:09:47.077,1974-10-02 00:09:47.077,1974-10-02 00:09:45.870|1974-10-02 00:09:47.077|DISAPPEARANCE,mars,12.446976269083992,98.43994599218135,28.5263735036651,5.721647529173964,0.0,150.22660312346594,93.14556914943844,12.903903662052123,53.95804008540939
DISAPPEARANCE,1974-10-02 00:10:01.230,1974-10-02 00:10:02.437,1974-10-02 00:10:02.437,1974-10-02 00:10:01.230|1974-10-02 00:10:02.437|DISAPPEARANCE,mars,12.445602284728484,98.440398294969,28.526163974811173,5.721208508717177,0.0,150.22653278612387,93.14564744000533,12.903821204143748,53.95795612034918
DISAPPEARANCE,1974-10-02 00:10:16.590,1974-10-02 00:10:17.797,1974-10-02 00:10:17.797,1974-10-02 00:10:16.590|1974-10-02 00:10:17.797|DISAPPEARANCE,mars,12.444200921683695,98.4408504909643,28.525954362186255,5.720809181196661,0.0,150.22646232502748,93.14572583130904,12.903738656709,53.957872061576985
DISAPPEARANCE,1974-10-02 00:10:31.950,1974-10-02 00:10:33.157,1974-10-02 00:10:33.157,1974-10-02 00:10:31.950|1974-10-02 00:10:33.157|DISAPPEARANCE,mars,12.442799566297216,98.4413026885531,28.525744749224476,5.720413137957764,0.0,150.22639186313458,93.14580422334032,12.903656108601375,53.957788002241045
DISAPPEARANCE,1974-10-02 00:10:47.310,1974-10-02 00:10:48.517,1974-10-02 00:10:48.517,1974-10-02 00:10:47.310|1974-10-02 00:10:48.517|DISAPPEARANCE,mars,12.441397265032977,98.4417548804534,28.5255351327885,5.720018724258346,0.0,150.22632139746327,93.14588261812747,12.90357355791091,53.95770394007654
